CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,STANDARD_VALUE_LOG,TYPE,TYPE_LABEL,AlogP,NumHAcceptors,NumHDonors,NumRotatableBonds,FractionCSP3,TPSA,LogP_WildmanCrippen
CHEMBL1684703,451.63,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)CC(C)(C)C)CC[C@@H](NC2CCOCC2F)C1,T1/2,'=',1.267,hr,0.236651901,0.102776615,stable,1,3.15,4,1,7,0.92,61.88,3.1458
CHEMBL1209628,395.91,C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2(C)COC2)S1(=O)=O,T1/2,'=',1.267,hr,0.236651901,0.102776615,stable,1,3.37,5,0,6,0.5,64.43,3.3683
CHEMBL2181501,361.32,COc1ccc(-c2cc(-c3ccc(OC(F)(F)F)cc3)cnc2N)cn1,T1/2,'=',1.267,hr,0.236651901,0.102776615,stable,1,4.3,5,1,6,0.111111111,70.26,4.3
CHEMBL4096235,487.84,CN1CCN(CCNc2nc(Nc3ccc(Cl)c(F)c3)nc3ccccc23)CC1,T1/2,'=',1.283,hr,0.249201086,0.108226656,stable,1,3.83,6,2,7,0.333333333,56.32,3.8252
CHEMBL3747562,388.88,CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1,T1/2,'=',1.283,hr,0.249201086,0.108226656,stable,1,3.2,5,1,7,0.222222222,87.78,3.20468
CHEMBL4070946,305.55,CC1(C)CCC(C(CC2CCCCN2)C2CCCCC2)CC1,T1/2,'=',1.283,hr,0.249201086,0.108226656,stable,1,5.93,1,1,6,1.0,12.03,5.9315
CHEMBL3357879,699.25,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)N(C)CCO,T1/2,'=',1.3,hr,0.262364264,0.113943352,stable,1,6.1,8,3,16,0.394736842,138.68,6.1001
CHEMBL1684694,475.55,CC(OC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)[C@@]1(C(C)C)CC[C@@H](NC2CCOCC2)C1)C(F)(F)F,T1/2,'=',1.3,hr,0.262364264,0.113943352,stable,1,3.32,5,1,8,0.913043478,71.11,3.3224
CHEMBL2152405,380.5,CC(C)N1CCC[C@H]1C(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.3,hr,0.262364264,0.113943352,stable,1,2.95,5,1,5,0.571428571,70.05,2.9489
CHEMBL3408867,623.71,CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5cnccn5)n(C)c4c3)CCCC2)cnc1/C=C/C(=O)O,T1/2,'=',1.333,hr,0.287432041,0.124830149,stable,1,5.26,10,3,12,0.382352941,161.22,5.2607
CHEMBL2403225,463.36,COc1ccnc(Oc2ccc3c(c2)c(=O)ncn3Cc2ccc(F)cc2F)c1C(F)(F)F,T1/2,'=',1.333,hr,0.287432041,0.124830149,stable,1,4.94,6,0,6,0.136363636,66.24,4.9377
CHEMBL398684,441.6,CCN(C(=O)Nc1ccc(N(C)C)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.333,hr,0.287432041,0.124830149,stable,1,4.73,5,2,12,0.416666667,72.88,4.7291
CHEMBL565633,410.44,CC(C)(C)c1noc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)n1,T1/2,'=',1.333,hr,0.287432041,0.124830149,stable,1,3.41,5,1,6,0.55,85.25,3.408
CHEMBL387552,393.88,N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(Cl)cccc2c1=O,T1/2,'=',1.333,hr,0.287432041,0.124830149,stable,1,2.9,6,1,4,0.285714286,87.94,2.89738
CHEMBL1835123,406.53,CC(C)N1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',1.35,hr,0.300104592,0.130333768,stable,1,3.91,4,0,8,0.458333333,56.75,3.9071
CHEMBL1277801,330.79,O=C(c1cccc(O)c1)c1ccc(-c2ccc(O)c(Cl)c2)s1,T1/2,'=',1.357,hr,0.305276381,0.132579848,stable,1,4.71,4,2,5,0.0,57.53,4.7107
CHEMBL1277885,311.36,Cc1cc(-c2ncc(C(=O)c3cccc(O)c3)s2)ccc1O,T1/2,'=',1.357,hr,0.305276381,0.132579848,stable,1,3.76,5,2,6,0.058823529,70.42,3.76072
CHEMBL2064158,423.53,CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN1CCC(c2ccc(F)cc2)CC1,T1/2,'=',1.367,hr,0.312618558,0.135768515,stable,1,3.44,3,0,7,0.44,43.86,3.4413
CHEMBL227670,389.46,COc1ccc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2c1,T1/2,'=',1.367,hr,0.312618558,0.135768515,stable,1,2.25,7,1,6,0.318181818,97.17,2.25258
CHEMBL2375668,330.44,CC(C)CCc1cc(N(C)CCNc2ccnc(N)n2)nc(N)n1,T1/2,'=',1.367,hr,0.312618558,0.135768515,stable,1,1.57,8,3,13,0.5,118.87,1.5679
CHEMBL1650413,363.47,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(c1=O)CCCC2,T1/2,'=',1.383,hr,0.324255053,0.14082218,stable,1,1.97,6,1,4,0.476190476,87.94,1.96958
CHEMBL1630803,326.4,CC(C#N)C(=O)N1CCC(C)C(N(C)c2ncnc3[nH]ccc23)C1,T1/2,'=',1.383,hr,0.324255053,0.14082218,stable,1,1.79,5,1,6,0.529411765,88.91,1.79078
CHEMBL2111193,508.53,O=C1CC[C@@](CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CCCCC1,T1/29,'=',1.4,hr,0.336472237,0.146128036,stable,1,4.84,4,0,7,0.740740741,36.02,4.8404
CHEMBL2403317,481.35,COc1ccnc(Oc2ccc3c(c2)c(=O)ncn3Cc2c(F)cc(F)cc2F)c1C(F)(F)F,T1/2,'=',1.4,hr,0.336472237,0.146128036,stable,1,5.08,6,0,6,0.136363636,66.24,5.0768
CHEMBL2152395,345.41,O=C(c1ccccc1)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.4,hr,0.336472237,0.146128036,stable,1,3.39,4,1,2,0.25,66.81,3.3899
CHEMBL2152300,308.35,N#CCC(=O)N1CCC[C@@H](n2cnc3cnc4[nH]ccc4c32)C1,T1/2,'=',1.4,hr,0.336472237,0.146128036,stable,1,1.99,5,1,2,0.375,90.6,1.98978
CHEMBL4097557,279.47,C1CCC(C(CC2CCCCN2)C2CCOCC2)CC1,T1/2,'=',1.4,hr,0.336472237,0.146128036,stable,1,4.14,2,1,4,1.0,21.26,4.1417
CHEMBL3357434,739.32,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN1CCCC1,T1/2,'=',1.417,hr,0.348541961,0.15136985,stable,1,7.29,9,2,15,0.43902439,127.68,7.2884
CHEMBL538867,504.78,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.417,hr,0.348541961,0.15136985,stable,1,5.03,4,2,7,0.931034483,67.43,5.0288
CHEMBL3652000,393.54,Nc1ccc(C2CCCCC2)nc1C(=O)Nc1cnccc1[C@@H]1CCC[C@H](N)C1,T1/2,'=',1.417,hr,0.348541961,0.15136985,stable,1,4.34,5,3,6,0.52173913,106.92,4.3437
CHEMBL2386159,278.36,CC(C)(C)c1ccc(C(=O)Nc2ccc(C#N)cc2)cc1,T1/2,'=',1.417,hr,0.348541961,0.15136985,stable,1,4.11,2,1,2,0.222222222,52.89,4.10808
CHEMBL4127317,570.65,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,T1/2,'=',1.423,hr,0.352767319,0.1532049,stable,1,3.15,11,2,12,0.3,126.62,3.1518
CHEMBL2018921,396.25,COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,T1/2,'=',1.428,hr,0.356274864,0.154728207,stable,1,4.47,3,1,5,0.133333333,37.91,4.4684
CHEMBL2431641,406.49,O=C(N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)Nc1ccncc1)C1CCCCC1,T1/2,'=',1.433,hr,0.359770149,0.15624619,stable,1,3.51,4,4,7,0.347826087,107.11,3.5148
CHEMBL4282131,537.75,COc1cc2c(N3CCN(C4CCCC4)CC3)nc(N3CCN(C)CC3)nc2cc1OCCCN1CCCC1,T1/2,'=',1.438,hr,0.363253259,0.157758886,stable,1,3.32,9,0,11,0.733333333,60.44,3.3195
CHEMBL1835132,422.5,O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1C1CC1,T1/2,'=',1.45,hr,0.371563556,0.161368002,stable,1,3.8,4,0,6,0.458333333,56.75,3.8002
CHEMBL1835129,410.49,CCN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',1.45,hr,0.371563556,0.161368002,stable,1,3.66,4,0,7,0.434782609,56.75,3.6577
CHEMBL3410036,387.44,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4)cc3)c12,T1/2,'=',1.45,hr,0.371563556,0.161368002,stable,1,3.96,4,3,7,0.136363636,94.14,3.96412
CHEMBL2181503,308.34,COc1ccc(-c2cnc(N)c(-c3ccc(OC)nc3)c2)cn1,T1/2,'=',1.45,hr,0.371563556,0.161368002,stable,1,2.81,6,1,7,0.117647059,83.15,2.805
CHEMBL3353878,335.45,CC(C)(C)c1cc(NC(=O)[C@@H]2C[C@@H](O)CN2C2CCCCC2)on1,T1/2,'=',1.467,hr,0.383219499,0.166430114,stable,1,2.68,5,2,4,0.777777778,78.6,2.6785
CHEMBL2386158,331.3,N#Cc1ccc(NC(=O)c2ccc(C3(C(F)(F)F)CC3)cc2)cn1,T1/2,'=',1.467,hr,0.383219499,0.166430114,stable,1,3.8,3,1,3,0.235294118,65.78,3.79948
CHEMBL565317,329.23,CCc1nn(CCO)c(CC)c1Oc1cc(Cl)cc(Cl)c1,T1/2,'=',1.483,hr,0.394067063,0.171141151,stable,1,4.1,4,1,9,0.4,47.28,4.0993
CHEMBL4077247,392.46,CCN(CC)CCCn1c2c(c3ccccc3c1=O)C(=O)C(=O)c1cc(C)oc1-2,T1/2,'=',1.491,hr,0.399447036,0.173477643,stable,1,3.68,6,0,9,0.347826087,72.52,3.68082
CHEMBL3357432,713.28,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN(C)C,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,6.75,9,2,17,0.41025641,127.68,6.7542
CHEMBL3408841,613.69,CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ccc(F)cn4)n(C)c3c2)ccc1/C=C/C(=O)O,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,6.08,8,3,14,0.323529412,135.44,6.0756
CHEMBL1684488,601.34,CS(=O)(=O)CCO/N=C/c1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)c(F)c1F,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,2.5,8,3,13,0.263157895,126.32,2.5009
CHEMBL3651946,456.47,C[C@H]1C[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C[C@@H](N)[C@@H]1O,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,4.01,5,3,7,0.291666667,101.13,4.0149
CHEMBL3410040,421.89,Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4Cl)cc3)c12,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,4.62,4,3,7,0.136363636,94.14,4.61752
CHEMBL489332,418.54,O=C(/C=C/c1ccc2c(c1)nc(CCc1ccccc1)n2CCN1CCCCC1)NO,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,3.83,5,2,9,0.36,70.39,3.826
CHEMBL1650440,411.28,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Br)c1=O,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,1.42,6,1,5,0.411764706,73.26,1.4244
CHEMBL2152412,355.44,CC(C)(C)OC(=O)N[C@H]1CC[C@H](n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,3.92,5,2,2,0.526315789,84.83,3.921
CHEMBL2152402,326.4,CN(C)CC(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.5,hr,0.405465108,0.176091259,stable,1,1.64,5,1,5,0.470588235,70.05,1.6377
CHEMBL3353883,352.39,CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(C#N)cc2)on1,T1/2,'=',1.517,hr,0.4167347,0.180985581,stable,1,2.98,5,1,3,0.368421053,99.23,2.97788
CHEMBL1630797,343.43,CC1CCN(C(=O)C2CCOC2)CC1N(C)c1ncnc2[nH]ccc12,T1/2,'=',1.517,hr,0.4167347,0.180985581,stable,1,1.67,5,1,5,0.611111111,74.35,1.6676
CHEMBL569022,301.17,Cc1nn(CCO)c(C)c1Oc1cc(Cl)cc(Cl)c1,T1/2,'=',1.533,hr,0.4272266,0.185542155,stable,1,3.59,4,1,7,0.307692308,47.28,3.59134
CHEMBL2376403,565.67,CCNCC(=O)Nc1ccc(-c2nc(=O)n(CCOC)c3c2oc2ccc(-c4ccc5c(c4)CCN(C)C5)cc23)cc1,T1/2,'=',1.55,hr,0.438254931,0.190331698,stable,1,4.66,8,2,12,0.303030303,101.63,4.659
CHEMBL2403337,494.24,O=c1ncn(Cc2ccc(Br)cc2F)c2ccc(Oc3ncccc3C(F)(F)F)cc12,T1/2,'=',1.55,hr,0.438254931,0.190331698,stable,1,5.55,5,0,4,0.095238095,57.01,5.5525
CHEMBL1783758,420.54,CC(C)S(=O)(=O)c1ccn([C@@H](CC2CCCC2)C(=O)Nc2ccn(C)n2)c(=O)c1,T1/2,'=',1.55,hr,0.438254931,0.190331698,stable,1,2.52,7,1,10,0.55,103.06,2.524
CHEMBL1684692,445.65,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)C2CCCCC2)CC[C@@H](NC2CCOCC2)C1,T1/2,'=',1.553,hr,0.440188544,0.191171456,stable,1,3.34,4,1,7,0.923076923,61.88,3.3419
CHEMBL4101749,388.94,CN(C/C=C/c1ccc(-c2ccccc2)cc1)Cc1cccc2cc[nH]c12,T1/2,'=',1.562,hr,0.445967051,0.19368103,stable,1,5.98,1,1,7,0.12,19.03,5.9801
CHEMBL4062551,379.44,COc1ccc(-c2csc(N/N=C3\CC(=O)c4ccccc43)n2)cc1OC,T1/2,'=',1.563,hr,0.446607051,0.193958978,stable,1,4.23,7,1,7,0.15,72.81,4.2299
CHEMBL3408854,628.71,CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(c2)c(C)c(-c2ccc(F)cn2)n3C2CCCCC2)cnc1/C=C/C(=O)O,T1/2,'=',1.567,hr,0.449162963,0.195068996,stable,1,6.09,9,3,14,0.352941176,148.33,6.08962
CHEMBL398722,483.68,CCCCCN(C(=O)Nc1ccc(N(C)C)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.567,hr,0.449162963,0.195068996,stable,1,5.9,5,2,15,0.481481481,72.88,5.8994
CHEMBL1684701,469.63,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)c2ccccc2)(C(C)C)C1,T1/2,'=',1.57,hr,0.451075619,0.195899652,stable,1,2.7,5,1,9,0.703703704,71.11,2.7003
CHEMBL1630098,462.55,Cc1cc(COc2ccc([C@]3(N)CCN([C@@H](C(=O)NO)C(C)C)C3=O)cc2)c2ccccc2n1,T1/2,'=',1.575,hr,0.454255272,0.197280558,stable,1,3.04,6,3,12,0.346153846,117.78,3.03852
CHEMBL1088123,369.85,Clc1ccc2c(NCCCNCc3cccc4c3OCO4)ccnc2c1,T1/2,'=',1.58,hr,0.457424847,0.198657087,stable,1,4.21,5,2,7,0.25,55.41,4.2087
CHEMBL4078219,460.51,Cc1[nH]nc2c1C(c1cc(F)cc(-c3cccc(CCC(=O)O)c3)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',1.583,hr,0.459321781,0.199480915,stable,1,4.57,6,3,10,0.269230769,125.02,4.5698
CHEMBL3759369,445.59,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,T1/2,'=',1.583,hr,0.459321781,0.199480915,stable,1,4.82,6,2,11,0.24,70.15,4.8228
CHEMBL1835127,428.48,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)F,T1/2,'=',1.583,hr,0.459321781,0.199480915,stable,1,3.76,4,0,7,0.434782609,56.75,3.7638
CHEMBL1642916,306.24,CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,T1/2,'=',1.583,hr,0.459321781,0.199480915,stable,1,4.66,1,1,3,0.294117647,12.03,4.6595
CHEMBL3357895,728.25,CCOC(=O)COC(=O)/C=C/c1ccc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)cc1OCC,T1/2,'=',1.6,hr,0.470003629,0.204119983,stable,1,6.76,10,2,16,0.384615385,150.74,6.7557
CHEMBL2035817,531.79,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cc(Cl)ccc3Cl)c(Cl)c2)n1,T1/2,'=',1.6,hr,0.470003629,0.204119983,stable,1,6.01,8,3,9,0.043478261,128.19,6.0121
CHEMBL4160008,492.66,CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,T1/2,'=',1.6,hr,0.470003629,0.204119983,stable,1,5.44,7,1,13,0.551724138,63.0,5.4366
CHEMBL2152408,347.43,CC1(n2cnc3cnc4[nH]ccc4c32)CCN(Cc2cncnc2)CC1,T1/2,'=',1.6,hr,0.470003629,0.204119983,stable,1,2.71,6,1,4,0.368421053,75.52,2.7138
CHEMBL2152410,337.35,CC1(n2cnc3cnc4[nH]ccc4c32)CCN(CC(F)(F)F)CC1,T1/2,'=',1.6,hr,0.470003629,0.204119983,stable,1,3.29,4,1,3,0.5,49.74,3.2859
CHEMBL555196,654.67,COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(O[C@@H]4O[C@@H]([C@H](O)CO)CO[C@H]4OC)cc(OC)c3[C@]2(O)[C@@H]1O,T1/2,'=',1.617,hr,0.480572581,0.20871002,stable,1,1.57,13,4,18,0.441176471,171.83,1.5728
CHEMBL2431656,441.96,CN1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)CC1,T1/2,'=',1.617,hr,0.480572581,0.20871002,stable,1,2.57,4,3,7,0.347826087,90.12,2.5707
CHEMBL3357878,685.23,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)NCCO,T1/2,'=',1.633,hr,0.490418814,0.212986185,stable,1,5.76,8,4,15,0.378378378,147.47,5.7579
CHEMBL2159749,320.39,O=C(c1cccc2c1C(=O)N(Cc1ccccc1)C2)N1CCCC1,T1/2,'=',1.633,hr,0.490418814,0.212986185,stable,1,3.08,2,0,3,0.3,40.62,3.0786
CHEMBL4082420,277.5,C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1,T1/2,'=',1.633,hr,0.490418814,0.212986185,stable,1,5.3,1,1,4,1.0,12.03,5.2954
CHEMBL3410053,453.91,Cc1[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(Cl)cc4)c(F)c3)c2c1C,T1/2,'=',1.65,hr,0.500775288,0.217483944,stable,1,5.07,4,3,8,0.173913043,94.14,5.06504
CHEMBL3809117,453.55,Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)N(C)C,T1/2,'=',1.65,hr,0.500775288,0.217483944,stable,1,5.45,6,2,12,0.222222222,115.17,5.4512
CHEMBL3810411,451.57,Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CNC1CC1,T1/2,'=',1.65,hr,0.500775288,0.217483944,stable,1,6.0,6,3,12,0.285714286,106.89,6.0014
CHEMBL1835128,446.47,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)(F)F,T1/2,'=',1.65,hr,0.500775288,0.217483944,stable,1,4.06,4,0,6,0.434782609,56.75,4.061
CHEMBL3353882,345.37,CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(F)cc2)on1,T1/2,'=',1.65,hr,0.500775288,0.217483944,stable,1,3.25,4,1,3,0.388888889,75.44,3.2453
CHEMBL3120289,407.55,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(-n4cccn4)cc3)cc2n1,T1/2,'=',1.662,hr,0.508021696,0.220631019,stable,1,3.95,8,2,11,0.285714286,70.9,3.9493
CHEMBL249868,524.61,CCCCCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,6.73,5,2,13,0.461538462,78.87,6.732
CHEMBL427710,498.59,CCN(C(=O)Nc1ccc(SC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,6.28,5,2,10,0.391304348,69.64,6.275
CHEMBL401315,482.52,CCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,5.56,5,2,10,0.391304348,78.87,5.5617
CHEMBL549327,480.76,CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5nc(C)sc5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,6.49,4,1,5,0.833333333,34.15,6.49082
CHEMBL562666,465.68,CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5[nH][nH]c(=O)c5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,4.74,3,3,4,0.827586207,69.91,4.7423
CHEMBL3120297,454.6,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2n1,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,3.24,8,2,11,0.434782609,82.62,3.236
CHEMBL3112612,343.79,CNCCc1c[nH]c2c1C(=O)C1=C(NC=CS1(=O)=O)C2=O,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,-0.14,6,3,4,0.230769231,108.13,-0.1436
CHEMBL1277708,310.37,Cc1cc(-c2ccc(C(=O)c3cccc(O)c3)s2)ccc1O,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,4.37,4,2,6,0.055555556,57.53,4.36572
CHEMBL75880,277.5,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,T1/2,'=',1.667,hr,0.511025604,0.2219356,stable,1,5.3,1,1,4,1.0,12.03,5.2954
CHEMBL2375667,331.43,CC(C)CNc1cc(N(C)CCNc2ccnc(N)n2)nc(N)n1,T1/2,'=',1.683,hr,0.520577915,0.226084116,stable,1,1.05,9,4,13,0.466666667,130.9,1.0472
CHEMBL4469320,454.51,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(/C=N/N4CCN(C)CC4)nc3)c(F)c2)C(=O)O1,T1/2,'=',1.684,hr,0.521171916,0.226342087,stable,1,1.93,7,1,8,0.391304348,90.37,1.9303
CHEMBL3358097,510.67,COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCNS(C)(=O)=O,T1/2,'=',1.7,hr,0.530628251,0.230448921,stable,1,2.86,11,3,16,0.35,155.34,2.86282
CHEMBL4171233,506.69,COc1cc2c(NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,T1/2,'=',1.7,hr,0.530628251,0.230448921,stable,1,5.96,7,1,14,0.566666667,63.0,5.96122
CHEMBL528966,370.43,COc1cc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)ccc1O,T1/2,'=',1.717,hr,0.540578582,0.234770295,stable,1,3.12,6,2,8,0.105263158,102.51,3.1155
CHEMBL2402018,443.63,CC(C)(C)NC(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1,T1/2,'=',1.733,hr,0.549854011,0.238798563,stable,1,1.45,6,5,13,0.956521739,116.5,1.4488
CHEMBL3617344,395.45,CN(C)CCCNc1nc(N)nc2cc(-c3ccc(C(F)(F)F)cc3)sc12,T1/2,'=',1.733,hr,0.549854011,0.238798563,stable,1,4.32,6,2,9,0.333333333,67.07,4.3229
CHEMBL1773820,356.23,CCS(=O)(=O)c1ccc2oc(-c3ccc(Cl)c(Cl)c3)nc2c1,T1/2,'=',1.75,hr,0.559615788,0.243038049,stable,1,4.6,4,0,4,0.133333333,60.17,4.5952
CHEMBL1773683,337.4,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,T1/2,'=',1.75,hr,0.559615788,0.243038049,stable,1,4.44,4,0,4,0.105263158,60.17,4.4416
CHEMBL560538,240.31,O=C(NCCCc1ccccc1)c1cccnc1,T1/2,'=',1.75,hr,0.559615788,0.243038049,stable,1,2.44,2,1,5,0.2,41.99,2.4442
CHEMBL1684711,452.62,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)NC(C)(C)C)CC[C@@H](NC2CCOCC2F)C1,T1/2,'=',1.767,hr,0.569283193,0.24723655,stable,1,2.69,4,2,6,0.916666667,73.91,2.6911
CHEMBL3651966,440.47,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,T1/2,'=',1.767,hr,0.569283193,0.24723655,stable,1,5.04,4,2,6,0.291666667,80.9,5.0441
CHEMBL1762302,391.52,Cn1nc(C(C)(C)C)cc1NC(=O)N1CCCN(C(=O)C2CCOCC2)CC1,T1/2,'=',1.767,hr,0.569283193,0.24723655,stable,1,2.21,5,1,3,0.75,79.7,2.2104
CHEMBL2041994,389.48,Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)c2cccnc12,T1/2,'=',1.767,hr,0.569283193,0.24723655,stable,1,4.26,5,1,6,0.090909091,85.94,4.25792
