CHEMBL_ID,Molecular Weight,SMILES,Standard Type,Standard Relation,STANDARD_VALUE,Standard Units,STANDARD_VALUE_LN,,STANDARD_VALUE_LOG,,TYPE,TYPE_LABEL
CHEMBL4160008,492.66,CCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1,T1/2,'=',1.6,hr,0.470003629,,0.204119983,,stable,1
CHEMBL2152408,347.43,CC1(n2cnc3cnc4[nH]ccc4c32)CCN(Cc2cncnc2)CC1,T1/2,'=',1.6,hr,0.470003629,,0.204119983,,stable,1
CHEMBL2152410,337.35,CC1(n2cnc3cnc4[nH]ccc4c32)CCN(CC(F)(F)F)CC1,T1/2,'=',1.6,hr,0.470003629,,0.204119983,,stable,1
CHEMBL555196,654.67,COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2(c3ccc(OC)cc3)Oc3cc(O[C@@H]4O[C@@H]([C@H](O)CO)CO[C@H]4OC)cc(OC)c3[C@]2(O)[C@@H]1O,T1/2,'=',1.617,hr,0.480572581,,0.20871002,,stable,1
CHEMBL2431656,441.96,CN1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)CC1,T1/2,'=',1.617,hr,0.480572581,,0.20871002,,stable,1
CHEMBL3357878,685.23,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)NCCO,T1/2,'=',1.633,hr,0.490418814,,0.212986185,,stable,1
CHEMBL2159749,320.39,O=C(c1cccc2c1C(=O)N(Cc1ccccc1)C2)N1CCCC1,T1/2,'=',1.633,hr,0.490418814,,0.212986185,,stable,1
CHEMBL4082420,277.5,C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1,T1/2,'=',1.633,hr,0.490418814,,0.212986185,,stable,1
CHEMBL3357904,753.3,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)N1CCCC1,T1/2,'=',1.65,hr,0.500775288,,0.217483944,,stable,1
CHEMBL3410053,453.91,Cc1[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(Cl)cc4)c(F)c3)c2c1C,T1/2,'=',1.65,hr,0.500775288,,0.217483944,,stable,1
CHEMBL3809117,453.55,Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1C(=O)N(C)C,T1/2,'=',1.65,hr,0.500775288,,0.217483944,,stable,1
CHEMBL3810411,451.57,Cc1cc(CCC#N)cc(C)c1Oc1cc(Nc2ccc(C#N)cc2)c(N)cc1CNC1CC1,T1/2,'=',1.65,hr,0.500775288,,0.217483944,,stable,1
CHEMBL1835128,446.47,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)(F)F,T1/2,'=',1.65,hr,0.500775288,,0.217483944,,stable,1
CHEMBL3353882,345.37,CC(C)(C)c1cc(NC(=O)[C@@H]2CCC(=O)N2c2ccc(F)cc2)on1,T1/2,'=',1.65,hr,0.500775288,,0.217483944,,stable,1
CHEMBL3120289,407.55,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(-n4cccn4)cc3)cc2n1,T1/2,'=',1.662,hr,0.508021696,,0.220631019,,stable,1
CHEMBL249868,524.61,CCCCCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL427710,498.59,CCN(C(=O)Nc1ccc(SC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL401315,482.52,CCN(C(=O)Nc1ccc(OC(F)(F)F)cc1)C1Cc2ccc(SC(C)(C)C(=O)O)cc2C1,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL549327,480.76,CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5nc(C)sc5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL562666,465.68,CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5[nH][nH]c(=O)c5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL3120297,454.6,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(=O)N4CCOCC4)cc3)cc2n1,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL3112612,343.79,CNCCc1c[nH]c2c1C(=O)C1=C(NC=CS1(=O)=O)C2=O,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL1277708,310.37,Cc1cc(-c2ccc(C(=O)c3cccc(O)c3)s2)ccc1O,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL75880,277.5,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,T1/2,'=',1.667,hr,0.511025604,,0.2219356,,stable,1
CHEMBL2375667,331.43,CC(C)CNc1cc(N(C)CCNc2ccnc(N)n2)nc(N)n1,T1/2,'=',1.683,hr,0.520577915,,0.226084116,,stable,1
CHEMBL4469320,454.51,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(/C=N/N4CCN(C)CC4)nc3)c(F)c2)C(=O)O1,T1/2,'=',1.684,hr,0.521171916,,0.226342087,,stable,1
CHEMBL3358097,510.67,COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCNS(C)(=O)=O,T1/2,'=',1.7,hr,0.530628251,,0.230448921,,stable,1
CHEMBL4171233,506.69,COc1cc2c(NC3CCN(C(C)C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,T1/2,'=',1.7,hr,0.530628251,,0.230448921,,stable,1
CHEMBL528966,370.43,COc1cc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)ccc1O,T1/2,'=',1.717,hr,0.540578582,,0.234770295,,stable,1
CHEMBL2402018,443.63,CC(C)(C)NC(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1,T1/2,'=',1.733,hr,0.549854011,,0.238798563,,stable,1
CHEMBL3617344,395.45,CN(C)CCCNc1nc(N)nc2cc(-c3ccc(C(F)(F)F)cc3)sc12,T1/2,'=',1.733,hr,0.549854011,,0.238798563,,stable,1
CHEMBL1773820,356.23,CCS(=O)(=O)c1ccc2oc(-c3ccc(Cl)c(Cl)c3)nc2c1,T1/2,'=',1.75,hr,0.559615788,,0.243038049,,stable,1
CHEMBL1773683,337.4,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,T1/2,'=',1.75,hr,0.559615788,,0.243038049,,stable,1
CHEMBL560538,240.31,O=C(NCCCc1ccccc1)c1cccnc1,T1/2,'=',1.75,hr,0.559615788,,0.243038049,,stable,1
CHEMBL1684711,452.62,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)NC(C)(C)C)CC[C@@H](NC2CCOCC2F)C1,T1/2,'=',1.767,hr,0.569283193,,0.24723655,,stable,1
CHEMBL3651966,440.47,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,T1/2,'=',1.767,hr,0.569283193,,0.24723655,,stable,1
CHEMBL1762302,391.52,Cn1nc(C(C)(C)C)cc1NC(=O)N1CCCN(C(=O)C2CCOCC2)CC1,T1/2,'=',1.767,hr,0.569283193,,0.24723655,,stable,1
CHEMBL2041994,389.48,Cc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)cnc2N)c2cccnc12,T1/2,'=',1.767,hr,0.569283193,,0.24723655,,stable,1
CHEMBL1642914,306.24,CN[C@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,T1/2,'=',1.767,hr,0.569283193,,0.24723655,,stable,1
CHEMBL3408623,608.7,CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccccn5)n(C)c4c3)CCC2)cnc1/C=C/C(=O)O,T1/2,'=',1.783,hr,0.578297339,,0.251151343,,stable,1
CHEMBL3651993,426.44,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,T1/2,'=',1.783,hr,0.578297339,,0.251151343,,stable,1
CHEMBL2152425,341.42,CC(C)(C)OC(=O)N[C@H]1CC[C@@H](n2cnc3cnc4[nH]ccc4c32)C1,T1/2,'=',1.8,hr,0.587786665,,0.255272505,,stable,1
CHEMBL2152422,333.42,CS(=O)(=O)N[C@H]1CC[C@H](n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',1.8,hr,0.587786665,,0.255272505,,stable,1
CHEMBL401821,394.45,Cc1ccc(Oc2ccc(N(CC(C)(O)C(=O)NO)S(C)(=O)=O)cc2)cc1,T1/2,'=',1.817,hr,0.597186789,,0.259354927,,stable,1
CHEMBL3354563,449.56,O=C(Nc1nc(-c2ccccc2)ns1)[C@@H]1CCCCN1C(=O)N1CCS(=O)(=O)CC1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL2403340,433.34,O=c1ncn(Cc2ccc(F)cc2F)c2ccc(Oc3ncccc3C(F)(F)F)cc12,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL3326072,384.46,COc1cc(C(=O)c2csc(-c3ccccc3)n2)cc(OC)c1OCCN,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL3353862,381.4,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(C(F)(F)F)cc2)no1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL1835122,378.48,CN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL3354545,377.49,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)CC2CCOCC2)no1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL563417,368.38,O=C(NCCC(c1ccc(F)cc1)c1ccc(F)cc1)c1ccc(O)nc1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL2386154,289.26,N#Cc1ccc(-c2ccc(C3(C(F)(F)F)CC3)nc2)nc1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL4081479,278.3,O=S1(=Nc2ccc(C(F)(F)F)cc2)CCNCC1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL4070756,276.33,N=S1(=Nc2ccc(C(F)(F)F)cc2)CCCCC1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL4076863,263.28,O=S1(=Nc2ccc(C(F)(F)F)cc2)CCCC1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL4092585,222.23,C[S+]([O-])Cc1ccc(C(F)(F)F)cc1,T1/2,'=',1.833,hr,0.605953969,,0.263162465,,stable,1
CHEMBL3357435,768.36,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN1CCN(C)CC1,T1/2,'=',1.85,hr,0.615185639,,0.267171728,,stable,1
CHEMBL600005,513.68,O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCC(N4CCCC4)CC3)c2c1,T1/2,'=',1.85,hr,0.615185639,,0.267171728,,stable,1
CHEMBL3124986,409.39,CNS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)n2)cc1,T1/2,'=',1.85,hr,0.615185639,,0.267171728,,stable,1
CHEMBL2159748,345.4,N#C[C@@H]1CCCN1C(=O)c1cccc2c1C(=O)N(Cc1ccccc1)C2,T1/2,'=',1.85,hr,0.615185639,,0.267171728,,stable,1
CHEMBL3786166,629.88,C=C(C)[C@@H]1CC[C@]2(C(=O)NCCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,T1/2,'=',1.883,hr,0.63286625,,0.27485032,,stable,1
CHEMBL227676,438.33,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(Br)cc2c1=O,T1/2,'=',1.883,hr,0.63286625,,0.27485032,,stable,1
CHEMBL22150,300.83,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,T1/2,'=',1.883,hr,0.63286625,,0.27485032,,stable,1
CHEMBL2386144,424.51,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)NC1(C(F)(F)F)CC1,T1/2,'=',1.9,hr,0.641853886,,0.278753601,,stable,1
CHEMBL2181495,396.47,COc1ccc(-c2cc(-c3ccc(S(=O)(=O)NC4CC4)cc3)cnc2N)cn1,T1/2,'=',1.9,hr,0.641853886,,0.278753601,,stable,1
CHEMBL3120286,419.58,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(S(C)(=O)=O)cc3)cc2n1,T1/2,'=',1.917,hr,0.650761464,,0.282622113,,stable,1
CHEMBL3758582,475.62,COc1ccc(C(=O)NCCN(C)C)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,T1/2,'=',1.933,hr,0.6590732,,0.286231854,,stable,1
CHEMBL3112908,400.44,Cc1ccnc(NC(c2ccc([N+](=O)[O-])cc2)c2ccc3ccc(C)nc3c2O)c1,T1/2,'=',1.933,hr,0.6590732,,0.286231854,,stable,1
CHEMBL3361386,331.77,COc1cc2[nH]c(C)c(-c3ccc(F)cc3C)c(=O)c2cc1Cl,T1/2,'=',1.933,hr,0.6590732,,0.286231854,,stable,1
CHEMBL1087464,369.43,CCN(CC)CCCC(C)Nc1ccnc2cc(OC(F)(F)F)ccc12,T1/2,'=',1.937,hr,0.661140384,,0.287129621,,stable,1
CHEMBL144539,353.43,CCN(CC)CCCC(C)Nc1ccnc2cc(C(F)(F)F)ccc12,T1/2,'=',1.938,hr,0.661656513,,0.287353773,,stable,1
CHEMBL4456471,419.49,CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)n[nH]3)cc2)CC1,T1/2,'=',1.95,hr,0.667829373,,0.290034611,,stable,1
CHEMBL2403219,463.5,CC(C)N(c1ccc(Oc2ccccc2C(F)(F)F)cc1C(=O)O)C(=O)[C@H]1CC[C@H](C)CC1,T1/2,'=',1.983,hr,0.68461085,,0.297322714,,stable,1
CHEMBL1650412,385.47,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc(-c2ccccc2)cc1=O,T1/2,'=',1.983,hr,0.68461085,,0.297322714,,stable,1
CHEMBL1669605,727.2,NC(=O)c1nn(-c2ccc(F)cc2)c2c1CCc1ccc(NC(=O)c3cc(N4CCN(Cc5cnn(CC(=O)NCCO)c5)CC4)ncc3Cl)cc1-2,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL1669608,684.13,NC(=O)c1nn(-c2ccc(F)cc2)c2c1CCc1ccc(NC(=O)c3cc(N4CCN(Cc5cnn(CC(=O)O)c5)CC4)ncc3Cl)cc1-2,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL3775172,558.8,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL3775302,544.82,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL358694,466.45,O=C1CCC(CCN2CC(N3CCOCC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,T1/29,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL480694,449.68,CC1=C2C[C@H]3[C@@H](CC[C@@H]4Cc5[nH]ncc5C[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL2181490,441.46,CN1CCN(C(=O)c2ccc(-c3cnc(N)c(-c4ccc(C(F)(F)F)nc4)c3)cc2)CC1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL1835124,404.51,O=C1CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C(=O)N1C1CC1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL1835121,392.5,CCN1C(=O)CN(Cc2ccc(-c3cccc(CN4CCCCC4)n3)cc2)C1=O,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL3234706,382.39,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCN2c2ccc(C(F)(F)F)cn2)no1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL3354542,377.49,CC(C)(C)c1cc(NC(=O)[C@@H]2CCCCN2C(=O)[C@H]2CC[C@H](O)CC2)no1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL2152394,308.35,N#CCC(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL2018915,270.36,COc1ccc2[nH]c(SCc3ccccc3)nc2c1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL2018914,266.32,COc1ccc2[nH]c(SCCCC(=O)O)nc2c1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL296580,241.32,c1ccc(CSc2nc3ccccc3[nH]2)nc1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL4061255,227.3,O=S1(=Nc2ccc(F)cc2)CCCCC1,T1/2,'=',2,hr,0.693147181,,0.301029996,,stable,1
CHEMBL3676290,414.48,N[C@H]1CCC[C@@H](c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)C1,T1/2,'=',2.017,hr,0.701611259,,0.304705898,,stable,1
CHEMBL376359,339.4,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,T1/2,'=',2.017,hr,0.701611259,,0.304705898,,stable,1
CHEMBL1813487,298.26,CN1C[C@H]2CCCC[C@@]2(Cc2ccc(Cl)c(Cl)c2)C1,T1/2,'=',2.017,hr,0.701611259,,0.304705898,,stable,1
CHEMBL3125002,384.46,CCOc1ncc(-c2ccc(S(C)(=O)=O)cc2)cc1-c1ccc(OC)nc1,T1/2,'=',2.028,hr,0.707050086,,0.307067951,,stable,1
CHEMBL2386147,247.3,CC(C)(C#N)c1ccc(-c2ccc(C#N)cn2)cc1,T1/2,'=',2.033,hr,0.709512535,,0.308137379,,stable,1
CHEMBL2403341,451.33,O=c1ncn(Cc2c(F)cc(F)cc2F)c2ccc(Oc3ncccc3C(F)(F)F)cc12,T1/2,'=',2.05,hr,0.717839793,,0.311753861,,stable,1
CHEMBL2181298,426.44,Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)cc1,T1/2,'=',2.05,hr,0.717839793,,0.311753861,,stable,1
CHEMBL2041988,410.39,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)c(F)c3)c2)cc1,T1/2,'=',2.05,hr,0.717839793,,0.311753861,,stable,1
CHEMBL2047191,774.87,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(F)c(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4F)cc3)cc2)[nH]1)C(C)C,T1/2,'=',2.063,hr,0.724161234,,0.314499228,,stable,1
CHEMBL3120274,409.48,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,T1/2,'=',2.067,hr,0.726098281,,0.315340477,,stable,1
CHEMBL3617335,380.44,CNc1nc(NC(C)(C)C)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,T1/2,'=',2.067,hr,0.726098281,,0.315340477,,stable,1
CHEMBL2408322,324.27,O=C(Nc1ccc(F)c(-c2nc3ncccc3o2)c1)c1cnco1,T1/2,'=',2.067,hr,0.726098281,,0.315340477,,stable,1
CHEMBL4071924,235.41,C1CCC(C(CC2CCCCN2)C2CC2)CC1,T1/2,'=',2.067,hr,0.726098281,,0.315340477,,stable,1
CHEMBL227464,377.42,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cccc(F)c2c1=O,T1/2,'=',2.083,hr,0.733809162,,0.31868927,,stable,1
CHEMBL3357894,714.22,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)OC,T1/2,'=',2.1,hr,0.741937345,,0.322219295,,stable,1
CHEMBL2314287,376.42,Nc1ncc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)cn1,T1/2,'=',2.117,hr,0.749999992,,0.325720858,,stable,1
CHEMBL3361391,489.88,COc1cc2[nH]c(C)c(-c3ccc(COc4ccc(OC(F)(F)F)cc4)cc3)c(=O)c2cc1Cl,T1/2,'=',2.15,hr,0.765467842,,0.33243846,,stable,1
CHEMBL1650435,325.37,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)cc(=O)[nH]c1=O,T1/2,'=',2.15,hr,0.765467842,,0.33243846,,stable,1
CHEMBL3120290,443.93,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(C(F)(F)F)cc3Cl)cc2n1,T1/2,'=',2.167,hr,0.773343723,,0.335858911,,stable,1
CHEMBL2322457,422.29,O=C(O)c1cccc(NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3Cl)cc2)c1,T1/2,'=',2.167,hr,0.773343723,,0.335858911,,stable,1
CHEMBL2011150,401.89,CCC1=C(c2nc(C3CCCCC3)co2)[C@H](c2ccc(O)c(Cl)c2)NC(=O)N1,T1/2,'=',2.2,hr,0.78845736,,0.342422681,,stable,1
CHEMBL2152398,319.39,CS(=O)(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,T1/2,'=',2.2,hr,0.78845736,,0.342422681,,stable,1
CHEMBL1079474,317.37,N#C[C@@H]1CS[C@H]2C[C@@H](NC(=O)OCc3ccccc3)C(=O)N21,T1/2,'=',2.233,hr,0.803345973,,0.348888723,,stable,1
CHEMBL3400953,644.13,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)nnc1/C=C/C(=O)O,T1/2,'=',2.267,hr,0.818457372,,0.35545152,,stable,1
CHEMBL375508,407.45,COc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2cc1F,T1/2,'=',2.267,hr,0.818457372,,0.35545152,,stable,1
CHEMBL3216526,496.36,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,T1/2,'=',2.28,hr,0.824175443,,0.357934847,,stable,1
CHEMBL4102165,439.48,Cc1[nH]nc2c1C(c1cc(C#N)cc(-c3cccc(C(=O)O)c3)c1)(C(C)C)C(C#N)=C(N)O2,T1/2,'=',2.283,hr,0.825490368,,0.358505911,,stable,1
CHEMBL3823832,228.32,Cc1sc2ccccc2c1[C@@H]1C=CN=CN1,T1/2,'=',2.283,hr,0.825490368,,0.358505911,,stable,1
CHEMBL3408847,632.12,CCOc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4ncc(Cl)cn4)n(C)c3c2)cnc1/C=C/C(=O)O,T1/2,'=',2.3,hr,0.832909123,,0.361727836,,stable,1
CHEMBL2152411,308.39,CC1(n2cnc3cnc4[nH]ccc4c32)CCN(CCC#N)CC1,T1/2,'=',2.3,hr,0.832909123,,0.361727836,,stable,1
CHEMBL3809151,521.37,COC(=O)c1cc(N)c(Nc2ccc(C#N)cc2)cc1Oc1c(Br)cc(CCC#N)cc1OC,T1/2,'=',2.317,hr,0.840273245,,0.364926034,,stable,1
CHEMBL3808545,520.39,CNC(=O)c1cc(N)c(Nc2ccc(C#N)cc2)cc1Oc1c(Br)cc(CCC#N)cc1OC,T1/2,'=',2.317,hr,0.840273245,,0.364926034,,stable,1
CHEMBL4093880,451.53,CCNC(=O)c1cc(N)c(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(/C=C/C#N)cc1C,T1/2,'=',2.317,hr,0.840273245,,0.364926034,,stable,1
CHEMBL564893,450.41,O=C(NCCC(c1ccc(F)cc1)c1ccc(F)cc1)c1ccnc(OCC(F)(F)F)c1,T1/2,'=',2.317,hr,0.840273245,,0.364926034,,stable,1
CHEMBL3759317,505.64,COc1cc(C(=O)NCCN(C)C)cc(OC)c1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,T1/2,'=',2.367,hr,0.861623331,,0.374198258,,stable,1
CHEMBL4075271,276.38,C[C@]1(C#N)CC[C@H]2[C@H]([C@@H]1O)[C@@H](CCO)CC[C@@]2(C)C#N,T1/2,'=',2.367,hr,0.861623331,,0.374198258,,stable,1
CHEMBL2181476,331.38,COc1ccc(-c2cc(-c3ccc4cnn(C)c4c3)cnc2N)cn1,T1/2,'=',2.383,hr,0.868360198,,0.377124042,,stable,1
CHEMBL3400950,643.14,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ncc1/C=C/C(=O)O,T1/2,'=',2.417,hr,0.882527102,,0.38327665,,stable,1
CHEMBL3407778,408.42,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccco4)nc31)[C@H](O)[C@@H]2O,T1/2,'=',2.417,hr,0.882527102,,0.38327665,,stable,1
CHEMBL3400954,644.13,CCOc1nc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)cnc1/C=C/C(=O)O,T1/2,'=',2.433,hr,0.889125064,,0.386142109,,stable,1
CHEMBL227089,419.49,COc1cc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2cc1OC,T1/2,'=',2.433,hr,0.889125064,,0.386142109,,stable,1
CHEMBL2181300,317.35,COc1ccc(-c2cc(-c3ccc4nccn4c3)cnc2N)cn1,T1/2,'=',2.433,hr,0.889125064,,0.386142109,,stable,1
CHEMBL1088254,371.87,COc1ccc(O)c(CNCCCNc2ccnc3cc(Cl)ccc23)c1,T1/2,'=',2.46,hr,0.90016135,,0.390935107,,stable,1
